title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Model units
Variable atmos.day.hfss_tavg-u-hxy-u (day.hfss),1797,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1797,day atmos CMIP6 UKESM1 HadGEM3-GC31,hfss_tavg-u-hxy-u,surface_upward_sensible_heat_flux,,area: areacella,area: time: mean,"The surface sensible heat flux, also called turbulent heat flux, is the exchange of heat between the surface and the air by motion of air.",longitude latitude time,day,Surface Upward Sensible Heat Flux,atmos,up,,W m-2,CMIP6 CMOR variable,m01s03i217[lbproc=128],,m01s03i217[lbproc=128],,W m-2
Variable atmos.day.hfls_tavg-u-hxy-u (day.hfls),1796,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1796,day atmos CMIP6 UKESM1 HadGEM3-GC31,hfls_tavg-u-hxy-u,surface_upward_latent_heat_flux,"""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere. 'Upward' indicates a vector component which is positive when directed upward (negative downward). The surface latent heat flux is the exchange of heat between the surface and the air on account of evaporation (including sublimation). In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics."";",area: areacella,area: time: mean,"The surface called ""surface"" means the lower boundary of the atmosphere. ""Upward"" indicates a vector component which is positive when directed upward (negative downward). The surface latent heat flux is the exchange of heat between the surface and the air on account of evaporation (including sublimation). In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics.",longitude latitude time,day,Surface Upward Latent Heat Flux,atmos,up,,W m-2,CMIP6 CMOR variable,m01s03i234[lbproc=128],,m01s03i234[lbproc=128],,W m-2
Variable atmos.day.clt_tavg-u-hxy-u (day.clt),1795,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1795,day atmos CMIP6 UKESM1 HadGEM3-GC31 BCV,clt_tavg-u-hxy-u,cloud_area_fraction,"""comment"" was ""Total cloud area fraction (reported as a percentage) for the whole atmospheric column, as seen from the surface or the top of the atmosphere. Includes both large-scale and convective cloud."";",area: areacella,area: time: mean,"for the whole atmospheric column, as seen from the surface or the top of the atmosphere. Includes both large-scale and convective cloud.",longitude latitude time,day,Total Cloud Cover Percentage,atmos,,,%,CMIP6 CMOR variable,m01s02i204[lbproc=128],,m01s02i204[lbproc=128],,1
Variable atmos.subhr.tntscp_tpt-l-hxys-u (Esubhr.tntscp),1089,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1089,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,tntscp_tpt-l-hxys-u,tendency_of_air_temperature_due_to_stratiform_cloud_and_precipitation,"""frequency"" was ""subhrPt""; ; ""comment"" was ""The phrase 'tendency_of_X' means derivative of X with respect to time. Air temperature is the bulk temperature of the air, not the surface (skin) temperature. The specification of a physical process by the phrase 'due_to_' process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. A variable with the standard name tendency_of_air_temperature_due_to_stratiform_cloud_and_precipitation should contain net latent heating effects of all processes which convert stratiform clouds and precipitation between water vapour, liquid or ice phases. In an atmosphere model, stratiform cloud is that produced by large-scale convergence (not the convection schemes)."";",,area: point time: point,alevel site time1,alevel site time1,subhr,Tendency of Air Temperature Due to Stratiform Clouds and Precipitation,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",K s-1,CMIP6 CMOR variable,(m01s03i181[lbproc=0] - m01s03i189[lbproc=0] + m01s04i141[lbproc=0] + m01s04i181[lbproc=0] + m01s16i161[lbproc=0] + m01s16i181[lbproc=0] + m01s01i181[lbproc=0] - m01s01i161[lbproc=0] + m01s02i181[lbproc=0] - m01s02i161[lbproc=0] + m01s05i181[lbproc=0] - m01s05i161[lbproc=0]) / ATMOS_TIMESTEP,,(m01s03i181[lbproc=0] - m01s03i189[lbproc=0] + m01s04i141[lbproc=0] + m01s04i181[lbproc=0] + m01s16i161[lbproc=0] + m01s16i181[lbproc=0] + m01s01i181[lbproc=0] - m01s01i161[lbproc=0] + m01s02i181[lbproc=0] - m01s02i161[lbproc=0] + m01s05i181[lbproc=0] - m01s05i161[lbproc=0]) / ATMOS_TIMESTEP,,K s-1
Variable atmos.subhr.tntrscs_tpt-l-hxys-u (Esubhr.tntrscs),1088,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1088,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,tntrscs_tpt-l-hxys-u,tendency_of_air_temperature_due_to_shortwave_heating_assuming_clear_sky,"""frequency"" was ""subhrPt""; ; ""comment"" was ""Tendency of Air Temperature due to Clear Sky Shortwave Radiative Heating"";",,area: point time: point,alevel site time1,alevel site time1,subhr,Tendency of Air Temperature Due to Clear Sky Shortwave Radiative Heating,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",K s-1,CMIP6 CMOR variable,m01s01i233[lbproc=0],,m01s01i233[lbproc=0],,K s-1
Variable atmos.subhr.tntrlcs_tpt-l-hxys-u (Esubhr.tntrlcs),1086,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1086,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,tntrlcs_tpt-l-hxys-u,tendency_of_air_temperature_due_to_longwave_heating_assuming_clear_sky,"""frequency"" was ""subhrPt""; ; ""comment"" was ""Tendency of Air Temperature due to Clear Sky Longwave Radiative Heating"";",,area: point time: point,alevel site time1,alevel site time1,subhr,Tendency of Air Temperature Due to Clear Sky Longwave Radiative Heating,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",K s-1,CMIP6 CMOR variable,m01s02i233[lbproc=0],,m01s02i233[lbproc=0],,K s-1
Variable atmos.subhr.tntpbl_tpt-l-hxys-u (Esubhr.tntpbl),1084,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1084,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,tntpbl_tpt-l-hxys-u,tendency_of_air_temperature_due_to_boundary_layer_mixing,"""frequency"" was ""subhrPt""; ; ""comment"" was ""Includes all boundary layer terms including diffusive terms."";",,area: point time: point,alevel site time1,alevel site time1,subhr,Tendency of Air Temperature Due to Boundary Layer Mixing,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",K s-1,CMIP6 CMOR variable,m01s03i189[lbproc=0] / ATMOS_TIMESTEP,,m01s03i189[lbproc=0] / ATMOS_TIMESTEP,,K s-1
Variable atmos.subhr.tntd_tpt-l-hxys-u (Esubhr.tntd),1083,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1083,subhr atmos CMIP6,tntd_tpt-l-hxys-u,tendency_of_air_temperature_due_to_diffusion,"""frequency"" was ""subhrPt""; ; ""comment"" was ""This includes any horizontal or vertical numerical temperature diffusion not associated with the parametrized moist physics or the resolved dynamics.  For example, any vertical diffusion which is part of the boundary layer mixing scheme should be excluded, as should any diffusion which is included in the terms from the resolved dynamics.   This term is required to check the closure of the temperature budget."";",,area: point time: point,alevel site time1,alevel site time1,subhr,Tendency of Air Temperature Due to Numerical Diffusion,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",K s-1,CMIP6 CMOR variable,,,,,
Variable atmos.subhr.tnhusscp_tpt-l-hxys-u (Esubhr.tnhusscp),1082,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1082,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,tnhusscp_tpt-l-hxys-u,tendency_of_specific_humidity_due_to_stratiform_cloud_and_precipitation,"""frequency"" was ""subhrPt""; ; ""comment"" was ""The phrase 'tendency_of_X' means derivative of X with respect to time. 'Specific' means per unit mass. Specific humidity is the mass fraction of water vapor in (moist) air. The specification of a physical process by the phrase 'due_to_' process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. A variable with the standard name of tendency_of_specific_humidity_due_to_stratiform_cloud_and_precipitation should contain the effects of all processes which convert stratiform clouds and precipitation to or from water vapor. In an atmosphere model, stratiform cloud is that produced by large-scale convergence (not the convection schemes)."";",,area: point time: point,alevel site time1,alevel site time1,subhr,Tendency of Specific Humidity Due to Stratiform Clouds and Precipitation,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",s-1,CMIP6 CMOR variable,(m01s01i182[lbproc=0] + m01s02i182[lbproc=0] + m01s03i182[lbproc=0] - m01s03i190[lbproc=0] + m01s04i142[lbproc=0] + m01s04i182[lbproc=0] + m01s05i182[lbproc=0] - m01s05i162[lbproc=0] + m01s16i162[lbproc=0] + m01s16i182[lbproc=0]) / ATMOS_TIMESTEP,,(m01s01i182[lbproc=0] + m01s02i182[lbproc=0] + m01s03i182[lbproc=0] - m01s03i190[lbproc=0] + m01s04i142[lbproc=0] + m01s04i182[lbproc=0] + m01s05i182[lbproc=0] - m01s05i162[lbproc=0] + m01s16i162[lbproc=0] + m01s16i182[lbproc=0]) / ATMOS_TIMESTEP,,s-1
Variable atmos.subhr.tnhuspbl_tpt-l-hxys-u (Esubhr.tnhuspbl),1081,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1081,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,tnhuspbl_tpt-l-hxys-u,tendency_of_specific_humidity_due_to_boundary_layer_mixing,"""frequency"" was ""subhrPt""; ; ""comment"" was ""Includes all boundary layer terms including diffusive terms."";",,area: point time: point,alevel site time1,alevel site time1,subhr,Tendency of Specific Humidity Due to Boundary Layer Mixing,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",s-1,CMIP6 CMOR variable,m01s03i190[lbproc=0] / ATMOS_TIMESTEP,,m01s03i190[lbproc=0] / ATMOS_TIMESTEP,,s-1
Variable atmos.subhr.reffclws_tpt-l-hxys-scl (Esubhr.reffclws),1080,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1080,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,reffclws_tpt-l-hxys-scl,effective_radius_of_stratiform_cloud_liquid_water_particles,"""cell_methods"" was ""area: point time: point""; ; ""frequency"" was ""subhrPt""; ; ""comment"" was ""Droplets are liquid.  The effective radius is defined as the ratio of the third moment over the second moment of the particle size distribution and the time-mean should be calculated, weighting the individual samples by the cloudy fraction of the grid cell.""; ; ""standard_name"" was ""effective_radius_of_stratiform_cloud_liquid_water_particle"";",,area: mean where stratiform_cloud time: point,alevel site time1,alevel site time1,subhr,Stratiform Cloud Liquid Droplet Effective Radius,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  ; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: point time: point CMIP7:area: mean where stratiform_cloud time: point,; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: point time: point CMIP7:area: mean where stratiform_cloud time: point,",m,CMIP6 CMOR variable,m01s02i397[lbproc=0] / m01s02i312[lbproc=0],,m01s02i397[lbproc=0] / m01s02i312[lbproc=0],,m
Variable atmos.subhr.reffclwc_tpt-l-hxys-ccl (Esubhr.reffclwc),1079,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1079,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,reffclwc_tpt-l-hxys-ccl,effective_radius_of_convective_cloud_liquid_water_particles,"""cell_methods"" was ""area: point time: point""; ; ""frequency"" was ""subhrPt""; ; ""comment"" was ""Droplets are liquid.  The effective radius is defined as the ratio of the third moment over the second moment of the particle size distribution and the time-mean should be calculated, weighting the individual samples by the cloudy fraction of the grid cell.""; ; ""standard_name"" was ""effective_radius_of_convective_cloud_liquid_water_particle"";",,area: mean where convective_cloud time: point,alevel site time1,alevel site time1,subhr,Convective Cloud Liquid Droplet Effective Radius,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  ; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: point time: point CMIP7:area: mean where convective_cloud time: point,; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: point time: point CMIP7:area: mean where convective_cloud time: point, area: mean where stratiform_cloud time: point,",m,CMIP6 CMOR variable,m01s02i397[lbproc=0] / m01s02i312[lbproc=0],,m01s02i397[lbproc=0] / m01s02i312[lbproc=0],,m
Variable atmos.subhr.reffclis_tpt-l-hxys-scl (Esubhr.reffclis),1078,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1078,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,reffclis_tpt-l-hxys-scl,effective_radius_of_stratiform_cloud_ice_particles,"""cell_methods"" was ""area: point time: point""; ; ""frequency"" was ""subhrPt""; ; ""standard_name"" was ""effective_radius_of_stratiform_cloud_ice_particle""; ; ""comment"" was ""This is defined as the in-cloud ratio of the third moment over the second moment of the particle size distribution (obtained by considering only the cloudy portion of the grid cell)."";",,area: mean where stratiform_cloud time: point,alevel site time1,alevel site time1,subhr,Hydrometeor Effective Radius of Stratiform Cloud Ice,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  ; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: point time: point CMIP7:area: mean where stratiform_cloud time: point,; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: point time: point CMIP7:area: mean where stratiform_cloud time: point,",m,CMIP6 CMOR variable,0.5 * m01s02i398[lbproc=0] / m01s02i313[lbproc=0],,0.5 * m01s02i398[lbproc=0] / m01s02i313[lbproc=0],,m
Variable atmos.subhr.reffclic_tpt-l-hxys-ccl (Esubhr.reffclic),1077,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1077,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,reffclic_tpt-l-hxys-ccl,effective_radius_of_convective_cloud_ice_particles,"""standard_name"" was ""effective_radius_of_convective_cloud_ice_particle""; ; ""cell_methods"" was ""area: point time: point""; ; ""frequency"" was ""subhrPt""; ; ""comment"" was ""This is defined as the in-cloud ratio of the third moment over the second moment of the particle size distribution (obtained by considering only the cloudy portion of the grid cell)."";",,area: mean where convective_cloud time: point,alevel site time1,alevel site time1,subhr,Hydrometeor Effective Radius of Convective Cloud Ice,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  ; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: point time: point CMIP7:area: mean where convective_cloud time: point,; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: point time: point CMIP7:area: mean where convective_cloud time: point, area: mean where stratiform_cloud time: point copy,",m,CMIP6 CMOR variable,0.5 * m01s02i398[lbproc=0] / m01s02i313[lbproc=0],,0.5 * m01s02i398[lbproc=0] / m01s02i313[lbproc=0],,m
Variable atmos.mon.wtem_tavg-p39-hy-air (EmonZ.wtem),1076,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1076,mon atmos CMIP6 UKESM1 HadGEM3-GC31,wtem_tavg-p39-hy-air,upward_transformed_eulerian_mean_air_velocity,"""cell_methods"" was ""longitude: mean time: mean""; ; ""comment"" was ""Transformed Eulerian Mean Diagnostics w*, upward component of the residual meridional circulation (v*, w*) derived from 6 hr or higher frequency data fields (use instantaneous daily fields or 12 hr fields if the 6 hr data are not available). Scale height: 6950 m"";",,longitude: time: mean where air,"Transformed Eulerian Mean Diagnostics w\*, upward component of the residual meridional circulation (v\*, w\*) derived from 6 hr or higher frequency data fields (use instantaneous daily fields or 12 hr fields if the 6 hr data are not available). Scale height: 6950 m",latitude plev39 time,mon,Transformed Eulerian Mean Upward Wind,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: mean time: mean CMIP7:longitude: time: mean where air,",m s-1,CMIP6 CMOR variable,"mask_polar_column_zonal_means( m01s30i311[blev=PLEV39, lbproc=192], m01s30i301[blev=PLEV39, lbproc=192])",,"mask_polar_column_zonal_means( m01s30i311[blev=PLEV39, lbproc=192], m01s30i301[blev=PLEV39, lbproc=192])",,m s-1
