title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Model units
Variable aerosol.mon.drynh4_tavg-u-hxy-u (AERmon.drynh4),283,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/283,mon aerosol CMIP6,drynh4_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_ammonium_dry_aerosol_particles_due_to_dry_deposition,"""comment"" was ""dry deposition includes gravitational settling, impact scavenging, and turbulent deposition"";",area: areacella,area: time: mean,,longitude latitude time,mon,Dry Deposition Rate of NH4,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.drynh3_tavg-u-hxy-u (AERmon.drynh3),282,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/282,mon aerosol CMIP6,drynh3_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_ammonia_due_to_dry_deposition,"""comment"" was ""dry deposition includes gravitational settling, impact scavenging, and turbulent deposition"";",area: areacella,area: time: mean,Monthly Dry Deposition Rate of NH3 at surface,longitude latitude time,mon,Dry Deposition Rate of NH3,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.drydust_tavg-u-hxy-u (AERmon.drydust),279,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/279,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,drydust_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_dry_deposition,"""comment"" was ""Dry deposition includes gravitational settling, impact scavenging, and turbulent deposition."";",area: areacella,area: time: mean,,longitude latitude time,mon,Dry Deposition Rate of Dust,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,m01s03i441[lbproc=128] + m01s03i442[lbproc=128] + m01s03i443[lbproc=128] + m01s03i444[lbproc=128] + m01s03i445[lbproc=128] + m01s03i446[lbproc=128] + m01s03i451[lbproc=128] + m01s03i452[lbproc=128] + m01s03i453[lbproc=128] + m01s03i454[lbproc=128] + m01s03i455[lbproc=128] + m01s03i456[lbproc=128],,m01s03i441[lbproc=128] + m01s03i442[lbproc=128] + m01s03i443[lbproc=128] + m01s03i444[lbproc=128] + m01s03i445[lbproc=128] + m01s03i446[lbproc=128] + m01s03i451[lbproc=128] + m01s03i452[lbproc=128] + m01s03i453[lbproc=128] + m01s03i454[lbproc=128] + m01s03i455[lbproc=128] + m01s03i456[lbproc=128],,kg m-2 s-1
Variable aerosol.mon.drybc_tavg-u-hxy-u (AERmon.drybc),278,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/278,mon aerosol CMIP6 UKESM1,drybc_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_dry_deposition,"""comment"" was ""Dry deposition includes gravitational settling, impact scavenging, and turbulent deposition."";",area: areacella,area: time: mean,,longitude latitude time,mon,Dry Deposition Rate of Black Carbon Aerosol Mass,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,"achem_emdrywet(ATOMIC_MASS_OF_C, m01s38i220[lbproc=128] + m01s38i221[lbproc=128] + m01s38i222[lbproc=128] + m01s38i223[lbproc=128], sumlev='True', areadiv='True')",,g m-2 s-1
Variable aerosol.mon.conccn_tavg-l-hxy-u (AERmon.conccn),275,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/275,mon aerosol,conccn_tavg-l-hxy-u,number_concentration_of_ambient_aerosol_particles_in_air,Not present,area: areacella,area: time: mean,This is the number concentration of air particles in air,longitude latitude alevel time,mon,Aerosol Number Concentration,aerosol,,,m-3,New,,,,,
Variable aerosol.mon.cod_tavg-u-hxy-cl (AERmon.cod),274,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/274,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,cod_tavg-u-hxy-cl,atmosphere_optical_thickness_due_to_cloud,"""comment"" was ""The optical thickness is the integral along the path of radiation of a volume scattering/absorption/attenuation coefficient. The radiative flux is reduced by a factor exp(-optical_thickness) on traversing the path. A coordinate variable of radiation_wavelength or radiation_frequency can be specified to indicate that the optical thickness applies at specific wavelengths or frequencies. The atmosphere optical thickness applies to radiation passing through the entire atmosphere. 'Cloud' means the component of extinction owing to the presence of liquid or ice water particles. The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity named by omitting the phrase."";",area: areacella,area: time: mean,"The optical thickness is the integral along the path of radiation of a volume scattering/absorption/attenuation coefficient. The radiative flux is reduced by a factor exp(-optical_thickness) on traversing the path. A coordinate variable of radiation_wavelength or radiation_frequency can be specified to indicate that the optical thickness applies at specific wavelengths or frequencies. The atmosphere optical thickness applies to radiation passing through the entire atmosphere. ""Cloud"" means the component of extinction owing to the presence of liquid or ice water particles. The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity named by omitting the phrase.",longitude latitude time,mon,Cloud Optical Depth,aerosol,,,1,CMIP6 CMOR variable,m01s02i332[lbproc=128] / m01s02i334[lbproc=128],,m01s02i332[lbproc=128] / m01s02i334[lbproc=128],,1
Variable aerosol.mon.co2_tavg-l-hxy-u (AERmon.co2),273,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/273,mon aerosol CMIP6 UKESM1,co2_tavg-l-hxy-u,mole_fraction_of_carbon_dioxide_in_air,,area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude alevel time,mon,Mole Fraction of CO2,aerosol,,,mol mol-1,CMIP6 CMOR variable,,,m01s00i252[lbproc=128] * (MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_CO2),,mol mol-1
Variable aerosol.mon.co_tavg-l-hxy-u (AERmon.co),272,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/272,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,co_tavg-l-hxy-u,mole_fraction_of_carbon_monoxide_in_air,,area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude alevel time,mon,CO Volume Mixing Ratio,aerosol,,,mol mol-1,CMIP6 CMOR variable,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_CO) * m01s34i010[lbproc=128],,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_CO) * m01s34i010[lbproc=128],,mol mol-1
Variable aerosol.mon.cltc_tavg-u-hxy-u (AERmon.cltc),271,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/271,mon aerosol CMIP6,cltc_tavg-u-hxy-u,convective_cloud_area_fraction,"""comment"" was ""Convective cloud area fraction (reported as a percentage) for the whole atmospheric column, as seen from the surface or the top of the atmosphere. Includes only convective cloud."";",area: areacella,area: time: mean,Convective cloud fraction,longitude latitude time,mon,Convective Cloud Cover Percentage,aerosol,,,%,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.chepsoa_tavg-u-hxy-u (AERmon.chepsoa),270,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/270,mon aerosol CMIP6,chepsoa_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_secondary_particulate_organic_matter_dry_aerosol_particles_due_to_net_chemical_production,"""comment"" was ""If model lumps secondary organic aerosol (SOA) emissions with primary organic aerosol (POA), then the sum of POA and SOA emissions is reported as OA emissions. Here, mass refers to the mass of primary organic matter, not mass of organic carbon alone."";",area: areacella,area: time: mean,"If model lumps SOA emissions with POA, then the sum of POA and SOA emissions is reported as OA emissions. ""mass"" refers to the mass of primary organic matter, not mass of organic carbon alone.",longitude latitude time,mon,Chemical Production of Dry Aerosol Secondary Organic Matter,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.chepasoa_tavg-u-hxy-u (AERmon.chepasoa),267,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/267,mon aerosol CMIP6,chepasoa_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_secondary_particulate_organic_matter_dry_aerosol_particles_due_to_net_chemical_production,,area: areacella,area: time: mean,anthropogenic part of chepsoa,longitude latitude time,mon,Total Net Production of Anthropogenic Secondary Organic Aerosol,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.chegpso4_tavg-l-hxy-u (AERmon.chegpso4),266,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/266,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,chegpso4_tavg-l-hxy-u,tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_particles_due_to_gaseous_phase_net_chemical_production,,area: areacella,area: time: mean,proposed name: tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_due_to_gas_phase_net_chemical_production,longitude latitude alevel time,mon,Gas-Phase Production Rate of SO4,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,"achem_emdrywet(MOLECULAR_MASS_OF_SO4, m01s50i150[lbproc=128], areadiv='True')",,"achem_emdrywet(MOLECULAR_MASS_OF_SO4, m01s50i150[lbproc=128], areadiv='True')",,g m-2 s-1
Variable aerosol.mon.cheaqpso4_tavg-l-hxy-u (AERmon.cheaqpso4),264,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/264,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,cheaqpso4_tavg-l-hxy-u,tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_particles_due_to_aqueous_phase_net_chemical_production,,area: areacella,area: time: mean,proposed name: tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_due_to_aqueous_phase_net_chemical_production,longitude latitude alevel time,mon,Aqueous-Phase Production Rate of SO4,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,"achem_emdrywet(MOLECULAR_MASS_OF_SO4, (m01s38i201[lbproc=128] + m01s38i202[lbproc=128] + m01s38i203[lbproc=128] + m01s38i285[lbproc=128] + m01s38i286[lbproc=128] + m01s38i288[lbproc=128] + m01s38i289[lbproc=128]), areadiv='True')",,"achem_emdrywet(MOLECULAR_MASS_OF_SO4, (m01s38i201[lbproc=128] + m01s38i202[lbproc=128] + m01s38i203[lbproc=128] + m01s38i285[lbproc=128] + m01s38i286[lbproc=128] + m01s38i288[lbproc=128] + m01s38i289[lbproc=128]), areadiv='True')",,g m-2 s-1
Variable aerosol.mon.ch4_tavg-l-hxy-u (AERmon.ch4),262,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/262,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,ch4_tavg-l-hxy-u,mole_fraction_of_methane_in_air,,area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude alevel time,mon,Mole Fraction of CH4,aerosol,,,mol mol-1,CMIP6 CMOR variable,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_CH4) * m01s34i009[lbproc=128],,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_CH4) * m01s34i009[lbproc=128],,mol mol-1
Variable aerosol.mon.ch3coch3_tavg-l-hxy-u (AERmon.ch3coch3),260,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/260,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,ch3coch3_tavg-l-hxy-u,mole_fraction_of_acetone_in_air,"""comment"" was ""Mole fraction is used in the construction 'mole_fraction_of_X_in_Y', where X is a material constituent of Y. A chemical species denoted by X may be described by a single term such as 'nitrogen' or a phrase such as 'nox_expressed_as_nitrogen'. Acetone is an organic molecule with the chemical formula CH3CH3CO. The IUPAC name for acetone is propan-2-one. Acetone is a member of the group of organic compounds known as ketones. There are standard names for the ketone group as well as for some of the individual species.""; ; ""long_name"" was ""CH3COCH3  volume mixing ratio"";",area: areacella,area: time: mean,"Mole fraction is used in the construction ""mole_fraction_of_X_in_Y"", where X is a material constituent of Y. A chemical species denoted by X may be described by a single term such as ""nitrogen"" or a phrase such as ""nox_expressed_as_nitrogen"". Acetone is an organic molecule with the chemical formula CH3CH3CO. The IUPAC name for acetone is propan-2-one. Acetone is a member of the group of organic compounds known as ketones. There are standard names for the ketone group as well as for some of the individual species.",longitude latitude alevel time,mon,CH3COCH3 Volume Mixing Ratio,aerosol,,,mol mol-1,CMIP6 CMOR variable,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_CH3COCH3) * m01s34i022[lbproc=128],,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_CH3COCH3) * m01s34i022[lbproc=128],,mol mol-1
Variable aerosol.mon.cfc114_tavg-l-hxy-u (AERmon.cfc114),259,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/259,mon aerosol,cfc114_tavg-l-hxy-u,mole_fraction_of_cfc114_in_air,Not present,area: areacella,area: time: mean,Mole fraction of cfc114 in air,longitude latitude alevel time,mon,Mole Fraction of CFC114,aerosol,,,mol mol-1,New,,,,,
Variable aerosol.mon.cdnc_tavg-l-hxy-u (AERmon.cdnc),258,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/258,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,cdnc_tavg-l-hxy-u,number_concentration_of_cloud_liquid_water_particles_in_air,,area: areacella,area: time: mean,Cloud Droplet Number Concentration in liquid water clouds.,longitude latitude alevel time,mon,Cloud Liquid Droplet Number Concentration,aerosol,,,m-3,CMIP6 CMOR variable,m01s01i241[lbproc=128] / m01s01i223[lbproc=128],,m01s01i241[lbproc=128] / m01s01i223[lbproc=128],,cm-3
Variable aerosol.mon.ccn1_tavg-l-hxy-u (AERmon.ccn1),257,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/257,mon aerosol,ccn1_tavg-l-hxy-u,number_concentration_of_cloud_condensation_nuclei_assuming_reference_relative_humidity,Not present,area: areacella,area: time: mean,"This is the concentration of cloud condensation nuclei (CCN) at 1.0 percent supersaturation, based on aerosol chemical composition and size",longitude latitude alevel time rh101pct,mon,CCN concentration at 1.0 percent supersaturation,aerosol,,,m-3,New,,,,,
Variable aerosol.mon.ccn02_tavg-l-hxy-u (AERmon.ccn02),256,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/256,mon aerosol,ccn02_tavg-l-hxy-u,number_concentration_of_cloud_condensation_nuclei_assuming_reference_relative_humidity,Not present,area: areacella,area: time: mean,"This is the concentration of cloud condensation nuclei (CCN) at 0.2% supersaturation, based on aerosol chemical composition and size",longitude latitude alevel time rh100p2pct,mon,CCN concentration at 0.2 percent supersaturation,aerosol,,,m-3,New,,,,,
Variable aerosol.mon.ccn_tavg-u-hxy-ccl (AERmon.ccn),255,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/255,mon aerosol CMIP6,ccn_tavg-u-hxy-ccl,number_concentration_of_cloud_condensation_nuclei_at_stp_in_air,,area: areacella,area: time: mean,proposed name: number_concentration_of_ambient_aerosol_in_air_at_liquid_water_cloud_top,longitude latitude time,mon,Cloud Condensation Nuclei Concentration at Liquid Cloud Top,aerosol,,,m-3,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.c3h8_tavg-l-hxy-u (AERmon.c3h8),253,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/253,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,c3h8_tavg-l-hxy-u,mole_fraction_of_propane_in_air,"""long_name"" was ""C3H8  volume mixing ratio"";",area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude alevel time,mon,C3H8 Volume Mixing Ratio,aerosol,,,mol mol-1,CMIP6 CMOR variable,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_C3H8) * m01s34i018[lbproc=128],,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_C3H8) * m01s34i018[lbproc=128],,mol mol-1
Variable aerosol.mon.c3h6_tavg-l-hxy-u (AERmon.c3h6),252,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/252,mon aerosol CMIP6,c3h6_tavg-l-hxy-u,mole_fraction_of_propene_in_air,"""long_name"" was ""C3H6  volume mixing ratio"";",area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude alevel time,mon,C3H6 Volume Mixing Ratio,aerosol,,,mol mol-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.c2h6_tavg-l-hxy-u (AERmon.c2h6),251,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/251,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,c2h6_tavg-l-hxy-u,mole_fraction_of_ethane_in_air,,area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude alevel time,mon,C2H6 Volume Mixing Ratio,aerosol,,,mol mol-1,CMIP6 CMOR variable,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_C2H6) * m01s34i014[lbproc=128],,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_C2H6) * m01s34i014[lbproc=128],,mol mol-1
Variable aerosol.mon.bldep_tavg-u-hxy-u (AERmon.bldep),248,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/248,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,bldep_tavg-u-hxy-u,atmosphere_boundary_layer_thickness,,area: areacella,area: time: mean,Boundary layer depth,longitude latitude time,mon,Boundary Layer Depth,aerosol,,,m,CMIP6 CMOR variable,m01s03i304[lbproc=128],,m01s03i304[lbproc=128],,m
Variable aerosol.mon.aoanh_tavg-l-hxy-u (AERmon.aoanh),247,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/247,mon aerosol CMIP6,aoanh_tavg-l-hxy-u,tracer_lifetime,"""comment"" was ""Fixed surface layer mixing ratio over 30o-50oN (0 ppbv), uniform fixed source (at all levels) everywhere else (source is unspecified but must be constant in space and time and documented). Note that the source could be 1yr/yr, so the tracer concentration provides mean age in years. For method using linearly increasing tracer include a method attribute: 'linearly increasing tracer'For method using uniform source (1yr/yr) include a method attribute: 'uniform source'"";",area: areacella,area: time: mean,"Fixed surface layer mixing ratio over 30o-50oN (0 ppbv), uniform fixed source (at all levels) everywhere else (source is unspecified but must be constant in space and time and documented). Note that the source could be 1yr/yr, so the tracer concentration provides mean age in years. For method using linearly increasing tracer include a method attribute: ""linearly increasing tracer""For method using uniform source (1yr/yr) include a method attribute: ""uniform source""",longitude latitude alevel time,mon,Northern Hemisphere Tracer Lifetime,aerosol,,,yr,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.airmass_tavg-l-hxy-u (AERmon.airmass),246,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/246,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,airmass_tavg-l-hxy-u,atmosphere_mass_of_air_per_unit_area,,area: areacella,area: time: mean,The mass of air in an atmospheric layer.,longitude latitude alevel time,mon,Vertically Integrated Mass Content of Air in Layer,aerosol,,,kg m-2,CMIP6 CMOR variable,div_by_area(m01s50i063[lbproc=128]),,div_by_area(m01s50i063[lbproc=128]),,kg m-2
Variable aerosol.mon.abs550ss_tavg-u-hxy-u (AERmon.abs550ss),245,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/245,mon aerosol,abs550ss_tavg-u-hxy-u,atmosphere_absorption_optical_thickness_due_to_sea_salt_ambient_aerosol_particles,Not present,area: areacella,area: time: mean,This is the sea salt aerosol optical depth at 550nm due to absorption,longitude latitude time lambda550nm,mon,sea salt aaod@550nm,aerosol,,,1,New,,,,,
Variable aerosol.mon.abs550so4_tavg-u-hxy-u (AERmon.abs550so4),244,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/244,mon aerosol,abs550so4_tavg-u-hxy-u,atmosphere_absorption_optical_thickness_due_to_sulfate_ambient_aerosol_particles,Not present,area: areacella,area: time: mean,This is the sulphate aerosol optical depth at 550nm due to absorption,longitude latitude time lambda550nm,mon,sulfate aaod@550nm,aerosol,,,1,New,,,,,
Variable aerosol.mon.abs550oa_tavg-u-hxy-u (AERmon.abs550oa),243,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/243,mon aerosol,abs550oa_tavg-u-hxy-u,atmosphere_absorption_optical_thickness_due_to_particulate_organic_matter_ambient_aerosol_particles,Not present,area: areacella,area: time: mean,This is the particular organic matter aerosol optical depth at 550nm due to absorption,longitude latitude time lambda550nm,mon,particulate organic matter aaod@550nm,aerosol,,,1,New,,,,,
Variable aerosol.mon.abs550no3_tavg-u-hxy-u (AERmon.abs550no3),242,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/242,mon aerosol,abs550no3_tavg-u-hxy-u,atmosphere_absorption_optical_thickness_due_to_nitrate_ambient_aerosol_particles,Not present,area: areacella,area: time: mean,This is the nitrate aerosol optical depth at 550nm due to absorption,longitude latitude time lambda550nm,mon,nitrate aaod@550nm,aerosol,,,1,New,,,,,
Variable aerosol.mon.abs550dust_tavg-u-hxy-u (AERmon.abs550dust),241,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/241,mon aerosol,abs550dust_tavg-u-hxy-u,atmosphere_absorption_optical_thickness_due_to_dust_ambient_aerosol_particles,Not present,area: areacella,area: time: mean,This is the dust aerosol optical depth at 550nm due to absorption,longitude latitude time lambda550nm,mon,dust absorption aerosol optical depth @550nm,aerosol,,,1,New,,,,,
Variable aerosol.mon.abs550bc_tavg-u-hxy-u (AERmon.abs550bc),240,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/240,mon aerosol,abs550bc_tavg-u-hxy-u,atmosphere_absorption_optical_thickness_due_to_black_carbon_ambient_aerosol,Not present,area: areacella,area: time: mean,This is the black carbon aerosol optical depth at 550nm due to absorption,longitude latitude time lambda550nm,mon,black carbon aaod@550nm,aerosol,,,1,New,,,,,
Variable aerosol.mon.abs550aer_tavg-u-hxy-u (AERmon.abs550aer),239,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/239,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,abs550aer_tavg-u-hxy-u,atmosphere_absorption_optical_thickness_due_to_ambient_aerosol_particles,,area: areacella,area: time: mean,Optical thickness of atmospheric aerosols at wavelength 550 nanometers.,longitude latitude time lambda550nm,mon,Ambient Aerosol Absorption Optical Thickness at 550nm,aerosol,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time lambda550nm CMIP7:longitude latitude time  lambda550nm,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,"m01s02i240[lbplev=3, lbproc=128] + m01s02i241[lbplev=3, lbproc=128] + m01s02i242[lbplev=3, lbproc=128] + m01s02i243[lbplev=3, lbproc=128] + m01s02i585[lbplev=3, lbproc=128]",,"m01s02i240[lbplev=3, lbproc=128] + m01s02i241[lbplev=3, lbproc=128] + m01s02i242[lbplev=3, lbproc=128] + m01s02i243[lbplev=3, lbproc=128] + m01s02i585[lbplev=3, lbproc=128]",,1
Variable aerosol.1hr.sfpm25_tavg-u-hm-u (AERhr.sfpm25),237,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/237,1hr aerosol CMIP6,sfpm25_tavg-u-hm-u,mass_fraction_of_pm2p5_ambient_aerosol_particles_in_air,"""comment"" was ""Mass fraction of atmospheric particulate compounds with an aerodynamic diameter of less than or equal to 2.5 micrometers. To specify the relative humidity and temperature at which the particle size applies, provide scalar coordinate variables with the standard names of 'relative_humidity' and 'air_temperature'."";",area: areacella,area: time: mean,"Mass fraction of atmospheric particulate compounds with an aerodynamic diameter of less than or equal to 2.5 micrometers. To specify the relative humidity and temperature at which the particle size applies, provide scalar coordinate variables with the standard names of ""relative_humidity"" and ""air_temperature"".",longitude latitude time,1hr,PM2.5 Mass Mixing Ratio in Lowest Model Layer,aerosol,,,kg kg-1,CMIP6 CMOR variable,,,,,
Variable aerosol.1hr.sfpm10_tavg-u-hm-u (AERhr.sfpm10),236,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/236,1hr aerosol,sfpm10_tavg-u-hm-u,mass_fraction_of_pm10_ambient_aerosol_particles_in_air,Not present,area: areacella,area: time: mean,Hourly PM10 Mass Mixing Ratio in Lowest Model Layer,longitude latitude time,1hr,Hourly Surface PM10 Mixing Ratio,aerosol,,,kg kg-1,New,,,,,
Variable aerosol.1hr.sfpm1_tavg-u-hm-u (AERhr.sfpm1),235,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/235,1hr aerosol,sfpm1_tavg-u-hm-u,mass_fraction_of_pm1_ambient_aerosol_particles_in_air,Not present,area: areacella,area: time: mean,Hourly PM1.0 Mass Mixing Ratio in Lowest Model Layer,longitude latitude time,1hr,Hourly Surface PM1.0 Mixing Ratio,aerosol,,,kg kg-1,New,,,,,
Variable aerosol.1hr.sfo3_tavg-u-hm-u (AERhr.sfo3),234,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/234,1hr aerosol CMIP6 UKESM1 HadGEM3-GC31,sfo3_tavg-u-hm-u,mole_fraction_of_ozone_in_air,,area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude time,1hr,O3 Volume Mixing Ratio in Lowest Model Layer,aerosol,,,mol mol-1,CMIP6 CMOR variable,"(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * m01s34i001[lblev=1, lbproc=128]",,"(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * m01s34i001[lblev=1, lbproc=128]",,mol mol-1
Variable aerosol.1hr.sfno2_tavg-u-hm-u (AERhr.sfno2),233,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/233,1hr aerosol CMIP6 UKESM1 HadGEM3-GC31,sfno2_tavg-u-hm-u,mole_fraction_of_nitrogen_dioxide_in_air,,area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude time,1hr,NO2 Volume Mixing Ratio in Lowest Model Layer,aerosol,,,mol mol-1,CMIP6 CMOR variable,"(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_NO2) * m01s34i996[lblev=1, lbproc=128]",,"(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_NO2) * m01s34i996[lblev=1, lbproc=128]",,mol mol-1
Variable aerosol.mon.o3ref_tavg-l-hxy-u (AERfx.o3refClim),231,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/231,mon aerosol,o3ref_tavg-l-hxy-u,reference_mole_fraction_of_ozone_in_air,Not present,area: areacella,area: time: mean (monthly mean fixed annual cycle),This is the ozone mole fraction that is used in a diagnostic call to the model's radiation scheme. It is only applicable when an ozone double call is active in the model.,longitude latitude alevel timefxc,mon,Fixed Reference Climatology of Mole Fraction of Ozone in Air,aerosol,,Use this when o3ref has a repeating climatological cycle.,mol mol-1,New,,,,,
